curso,regime,entry_id,pino_manual,unidade,bloco,gold_primario,gold_extras,pred_controle,pred_A,pred_B,aceito_controle,aceito_A,aceito_B,prim_controle,prim_A,prim_B,conf_controle,conf_A,conf_B,sarc_slug,sarc_motivo,sarc_sessoes
ES2,cru,roteiro4-circuitbreaker,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,a0d38bad-e123-4b82-b8d0-03f6724b9617,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,1,1,1,,nenhum,
ES2,cru,roteiro5-conteiners,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,a803a9f7-5aa5-4629-8b93-4531b56119bc,estudo-de-caso-integracao-e-implantacao-de-microsservicos,plataformas-de-devops,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,1,1,1,estudo-de-caso-integracao-e-implantacao-de-microsservicos,decide,bloco-08-sessao-2026-05-22::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos || bloco-08-sessao-2026-05-29::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos
ES2,cru,roteiro6-conteiners-composicao,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,a803a9f7-5aa5-4629-8b93-4531b56119bc,estudo-de-caso-integracao-e-implantacao-de-microsservicos,plataformas-de-devops,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,1,1,1,estudo-de-caso-integracao-e-implantacao-de-microsservicos,decide,bloco-08-sessao-2026-05-22::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos || bloco-08-sessao-2026-05-29::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos
ES2,cru,roteiro2,0,unidade-01-arquitetura-de-software,8a2e86f0-fb4a-4487-86ec-07e74c73d88a,estudo-de-caso-arquitetura-orientada-a-microsservicos,,,estudo-de-caso-arquitetura-orientada-a-microsservicos,estudo-de-caso-arquitetura-orientada-a-microsservicos,0,1,1,0,1,1,0,1,1,estudo-de-caso-arquitetura-orientada-a-microsservicos,decide,bloco-04-sessao-2026-04-17::microservicos no spring api gateway aula::estudo-de-caso-arquitetura-orientada-a-microsservicos
ES2,cru,roteiro3,0,unidade-01-arquitetura-de-software,8a2e86f0-fb4a-4487-86ec-07e74c73d88a,estudo-de-caso-arquitetura-orientada-a-microsservicos,,estudo-de-caso-arquitetura-orientada-a-microsservicos,estudo-de-caso-arquitetura-orientada-a-microsservicos,estudo-de-caso-arquitetura-orientada-a-microsservicos,1,1,1,1,1,1,1,1,1,estudo-de-caso-arquitetura-orientada-a-microsservicos,decide,bloco-04-sessao-2026-04-17::microservicos no spring api gateway aula::estudo-de-caso-arquitetura-orientada-a-microsservicos
ES2,cru,roteiro4,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,a0d38bad-e123-4b82-b8d0-03f6724b9617,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,0,0,0,,nenhum,
ES2,cru,roteiro5,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,a803a9f7-5aa5-4629-8b93-4531b56119bc,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,0,0,0,estudo-de-caso-integracao-e-implantacao-de-microsservicos,decide,bloco-08-sessao-2026-05-22::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos || bloco-08-sessao-2026-05-29::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos
ES2,cru,roteiro6,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,a803a9f7-5aa5-4629-8b93-4531b56119bc,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,0,0,0,estudo-de-caso-integracao-e-implantacao-de-microsservicos,decide,bloco-08-sessao-2026-05-22::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos || bloco-08-sessao-2026-05-29::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos
ES2,cru,microsservicos6,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,17b8da72-b970-4db3-b49e-7cd196945b39,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,gerenciamento-da-configuracao,gerenciamento-da-configuracao,gerenciamento-da-configuracao,0,0,0,0,0,0,1,1,1,,nenhum,
ES2,cru,microsservicos7,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,f5d645cb-1de3-4538-a03c-a3fce86b4c41,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,0,0,0,,nenhum,
ES2,cru,roteiro7-filas,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,f5d645cb-1de3-4538-a03c-a3fce86b4c41,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,1,1,1,,nenhum,
ES2,cru,roteiro8-autenticacao-autorizacao,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,17b8da72-b970-4db3-b49e-7cd196945b39,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,gerenciamento-da-configuracao,gerenciamento-da-configuracao,gerenciamento-da-configuracao,0,0,0,0,0,0,1,1,1,,nenhum,
ES2,cru,roteiro7,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,f5d645cb-1de3-4538-a03c-a3fce86b4c41,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,1,1,1,,nenhum,
ES2,cru,roteiro7-history-service,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,f5d645cb-1de3-4538-a03c-a3fce86b4c41,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,1,1,1,,nenhum,
ES2,produto,revisaoarquiteturapadroes,0,unidade-01-arquitetura-de-software,c47823dc-111f-4854-b46e-08acb7063909,conceito-de-arquitetura-de-software,estilos-e-padroes-arquiteturais,conceito-de-arquitetura-de-software,conceito-de-arquitetura-de-software,conceito-de-arquitetura-de-software,1,1,1,1,1,1,1,1,1,conceito-de-arquitetura-de-software,decide,bloco-01-sessao-2026-03-13::arquitetura baseada em servicos monolitica estudo de caso aula::conceito-de-arquitetura-de-software || bloco-01-sessao-2026-03-20::arquitetura baseada em servicos e microservicos estudo de caso aula::MULTI:conceito-de-arquitetura-de-software+orientada-a-microsservicos
ES2,produto,servicos,0,unidade-01-arquitetura-de-software,c47823dc-111f-4854-b46e-08acb7063909,orientada-a-servicos,,orientada-a-servicos,conceito-de-arquitetura-de-software,orientada-a-servicos,1,0,1,1,0,1,1,1,1,conceito-de-arquitetura-de-software,decide,bloco-01-sessao-2026-03-13::arquitetura baseada em servicos monolitica estudo de caso aula::conceito-de-arquitetura-de-software || bloco-01-sessao-2026-03-20::arquitetura baseada em servicos e microservicos estudo de caso aula::MULTI:conceito-de-arquitetura-de-software+orientada-a-microsservicos
ES2,produto,web,0,unidade-01-arquitetura-de-software,c47823dc-111f-4854-b46e-08acb7063909,cliente-servidor,camadas,cliente-servidor,conceito-de-arquitetura-de-software,cliente-servidor,1,0,1,1,0,1,1,1,1,conceito-de-arquitetura-de-software,decide,bloco-01-sessao-2026-03-13::arquitetura baseada em servicos monolitica estudo de caso aula::conceito-de-arquitetura-de-software || bloco-01-sessao-2026-03-20::arquitetura baseada em servicos e microservicos estudo de caso aula::MULTI:conceito-de-arquitetura-de-software+orientada-a-microsservicos
ES2,produto,microsservicos,0,unidade-01-arquitetura-de-software,c47823dc-111f-4854-b46e-08acb7063909,orientada-a-microsservicos,,orientada-a-microsservicos,conceito-de-arquitetura-de-software,orientada-a-microsservicos,1,0,1,1,0,1,1,1,1,conceito-de-arquitetura-de-software,decide,bloco-01-sessao-2026-03-13::arquitetura baseada em servicos monolitica estudo de caso aula::conceito-de-arquitetura-de-software || bloco-01-sessao-2026-03-20::arquitetura baseada em servicos e microservicos estudo de caso aula::MULTI:conceito-de-arquitetura-de-software+orientada-a-microsservicos
ES2,produto,roteiro1-introducao,0,unidade-01-arquitetura-de-software,b0e2cc0d-7442-4888-87f2-2a4694598b83,estudo-de-caso-arquitetura-orientada-a-microsservicos,orientada-a-microsservicos,estudo-de-caso-arquitetura-orientada-a-microsservicos,estudo-de-caso-arquitetura-orientada-a-microsservicos,estudo-de-caso-arquitetura-orientada-a-microsservicos,1,1,1,1,1,1,1,1,1,,nenhum,
ES2,produto,roteiro1,0,unidade-01-arquitetura-de-software,b0e2cc0d-7442-4888-87f2-2a4694598b83,estudo-de-caso-arquitetura-orientada-a-microsservicos,,estudo-de-caso-arquitetura-orientada-a-microsservicos,estudo-de-caso-arquitetura-orientada-a-microsservicos,estudo-de-caso-arquitetura-orientada-a-microsservicos,1,1,1,1,1,1,1,1,1,,nenhum,
ES2,produto,devops,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,22a44498-820a-4731-a0be-047f500a1f52,conceito-de-devops,gerenciamento-da-configuracao,gerenciamento-da-configuracao,gerenciamento-da-configuracao,gerenciamento-da-configuracao,1,1,1,0,0,0,1,1,1,,multiplos,bloco-12-sessao-2026-06-26::devops exercicios aula::MULTI:conceito-de-devops+plataformas-de-devops
ES2,produto,kubernetes,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,22a44498-820a-4731-a0be-047f500a1f52,plataformas-de-devops,,plataformas-de-devops,plataformas-de-devops,plataformas-de-devops,1,1,1,1,1,1,1,1,1,,multiplos,bloco-12-sessao-2026-06-26::devops exercicios aula::MULTI:conceito-de-devops+plataformas-de-devops
ES2,produto,microsservicos5,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,a803a9f7-5aa5-4629-8b93-4531b56119bc,plataformas-de-devops,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,0,0,0,1,1,1,estudo-de-caso-integracao-e-implantacao-de-microsservicos,decide,bloco-08-sessao-2026-05-22::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos || bloco-08-sessao-2026-05-29::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos
ES2,produto,microsservicos2,0,unidade-01-arquitetura-de-software,8a2e86f0-fb4a-4487-86ec-07e74c73d88a,estudo-de-caso-arquitetura-orientada-a-microsservicos,,orientada-a-microsservicos,orientada-a-microsservicos,orientada-a-microsservicos,0,0,0,0,0,0,1,1,1,orientada-a-microsservicos,decide,bloco-04-sessao-2026-04-10::microservicos no spring discovery aula::orientada-a-microsservicos || bloco-04-sessao-2026-04-17::microservicos no spring api gateway aula::MULTI:orientada-a-microsservicos+estudo-de-caso-arquitetura-orientada-a-microsservicos
ES2,produto,microsservicos3,0,unidade-01-arquitetura-de-software,8a2e86f0-fb4a-4487-86ec-07e74c73d88a,estudo-de-caso-arquitetura-orientada-a-microsservicos,,estilos-e-padroes-arquiteturais,orientada-a-microsservicos,estilos-e-padroes-arquiteturais,0,0,0,0,0,0,1,1,1,orientada-a-microsservicos,decide,bloco-04-sessao-2026-04-10::microservicos no spring discovery aula::orientada-a-microsservicos || bloco-04-sessao-2026-04-17::microservicos no spring api gateway aula::MULTI:orientada-a-microsservicos+estudo-de-caso-arquitetura-orientada-a-microsservicos
ES2,produto,microsservicos4,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,a0d38bad-e123-4b82-b8d0-03f6724b9617,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,0,0,0,estudo-de-caso-integracao-e-implantacao-de-microsservicos,decide,bloco-07-sessao-2026-05-15::microservicos no spring circuit breaker aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos
ES2,produto,roteiro2-nameserver,0,unidade-01-arquitetura-de-software,8a2e86f0-fb4a-4487-86ec-07e74c73d88a,estudo-de-caso-arquitetura-orientada-a-microsservicos,,estudo-de-caso-arquitetura-orientada-a-microsservicos,orientada-a-microsservicos,estudo-de-caso-arquitetura-orientada-a-microsservicos,1,0,1,1,0,1,1,1,1,orientada-a-microsservicos,decide,bloco-04-sessao-2026-04-10::microservicos no spring discovery aula::orientada-a-microsservicos || bloco-04-sessao-2026-04-17::microservicos no spring api gateway aula::MULTI:orientada-a-microsservicos+estudo-de-caso-arquitetura-orientada-a-microsservicos
ES2,produto,roteiro3-gateway,0,unidade-01-arquitetura-de-software,8a2e86f0-fb4a-4487-86ec-07e74c73d88a,estudo-de-caso-arquitetura-orientada-a-microsservicos,,estudo-de-caso-arquitetura-orientada-a-microsservicos,orientada-a-microsservicos,estudo-de-caso-arquitetura-orientada-a-microsservicos,1,0,1,1,0,1,1,1,1,orientada-a-microsservicos,decide,bloco-04-sessao-2026-04-10::microservicos no spring discovery aula::orientada-a-microsservicos || bloco-04-sessao-2026-04-17::microservicos no spring api gateway aula::MULTI:orientada-a-microsservicos+estudo-de-caso-arquitetura-orientada-a-microsservicos
ES2,produto,roteiro4-circuitbreaker,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,a0d38bad-e123-4b82-b8d0-03f6724b9617,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,1,1,1,estudo-de-caso-integracao-e-implantacao-de-microsservicos,decide,bloco-07-sessao-2026-05-15::microservicos no spring circuit breaker aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos
ES2,produto,roteiro5-conteiners,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,a803a9f7-5aa5-4629-8b93-4531b56119bc,estudo-de-caso-integracao-e-implantacao-de-microsservicos,plataformas-de-devops,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,1,1,1,estudo-de-caso-integracao-e-implantacao-de-microsservicos,decide,bloco-08-sessao-2026-05-22::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos || bloco-08-sessao-2026-05-29::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos
ES2,produto,roteiro6-conteiners-composicao,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,a803a9f7-5aa5-4629-8b93-4531b56119bc,estudo-de-caso-integracao-e-implantacao-de-microsservicos,plataformas-de-devops,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,1,1,1,estudo-de-caso-integracao-e-implantacao-de-microsservicos,decide,bloco-08-sessao-2026-05-22::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos || bloco-08-sessao-2026-05-29::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos
ES2,produto,roteiro2,0,unidade-01-arquitetura-de-software,8a2e86f0-fb4a-4487-86ec-07e74c73d88a,estudo-de-caso-arquitetura-orientada-a-microsservicos,,estudo-de-caso-arquitetura-orientada-a-microsservicos,orientada-a-microsservicos,estudo-de-caso-arquitetura-orientada-a-microsservicos,1,0,1,1,0,1,1,1,1,orientada-a-microsservicos,decide,bloco-04-sessao-2026-04-10::microservicos no spring discovery aula::orientada-a-microsservicos || bloco-04-sessao-2026-04-17::microservicos no spring api gateway aula::MULTI:orientada-a-microsservicos+estudo-de-caso-arquitetura-orientada-a-microsservicos
ES2,produto,roteiro3,0,unidade-01-arquitetura-de-software,8a2e86f0-fb4a-4487-86ec-07e74c73d88a,estudo-de-caso-arquitetura-orientada-a-microsservicos,,estudo-de-caso-arquitetura-orientada-a-microsservicos,orientada-a-microsservicos,estudo-de-caso-arquitetura-orientada-a-microsservicos,1,0,1,1,0,1,1,1,1,orientada-a-microsservicos,decide,bloco-04-sessao-2026-04-10::microservicos no spring discovery aula::orientada-a-microsservicos || bloco-04-sessao-2026-04-17::microservicos no spring api gateway aula::MULTI:orientada-a-microsservicos+estudo-de-caso-arquitetura-orientada-a-microsservicos
ES2,produto,roteiro4,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,a0d38bad-e123-4b82-b8d0-03f6724b9617,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,0,0,0,estudo-de-caso-integracao-e-implantacao-de-microsservicos,decide,bloco-07-sessao-2026-05-15::microservicos no spring circuit breaker aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos
ES2,produto,roteiro5,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,a803a9f7-5aa5-4629-8b93-4531b56119bc,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,0,0,0,estudo-de-caso-integracao-e-implantacao-de-microsservicos,decide,bloco-08-sessao-2026-05-22::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos || bloco-08-sessao-2026-05-29::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos
ES2,produto,roteiro6,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,a803a9f7-5aa5-4629-8b93-4531b56119bc,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,0,0,0,estudo-de-caso-integracao-e-implantacao-de-microsservicos,decide,bloco-08-sessao-2026-05-22::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos || bloco-08-sessao-2026-05-29::implantacao de microservicos conteineres aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos
ES2,produto,microsservicos6,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,17b8da72-b970-4db3-b49e-7cd196945b39,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,1,1,1,estudo-de-caso-integracao-e-implantacao-de-microsservicos,decide,bloco-10-sessao-2026-06-12::autenticacao e autorizacao aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos
ES2,produto,microsservicos7,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,f5d645cb-1de3-4538-a03c-a3fce86b4c41,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,0,0,0,,nenhum,
ES2,produto,roteiro7-filas,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,f5d645cb-1de3-4538-a03c-a3fce86b4c41,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,1,1,1,,nenhum,
ES2,produto,roteiro8-autenticacao-autorizacao,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,17b8da72-b970-4db3-b49e-7cd196945b39,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,1,1,1,estudo-de-caso-integracao-e-implantacao-de-microsservicos,decide,bloco-10-sessao-2026-06-12::autenticacao e autorizacao aula::estudo-de-caso-integracao-e-implantacao-de-microsservicos
ES2,produto,roteiro7,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,f5d645cb-1de3-4538-a03c-a3fce86b4c41,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,1,1,1,,nenhum,
ES2,produto,roteiro7-history-service,0,unidade-02-integracao-de-desenvolvimento-e-operacao-devops,f5d645cb-1de3-4538-a03c-a3fce86b4c41,estudo-de-caso-integracao-e-implantacao-de-microsservicos,,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,estudo-de-caso-integracao-e-implantacao-de-microsservicos,1,1,1,1,1,1,1,1,1,,nenhum,
TCC,cru,aula-01-apresentacao-da-disciplina-revisao-de-teoria-de-conjuntos-e-enumerabilidade,0,unidade-01-conjuntos-enumeraveis-e-funcoes-recursivas,667491f1-cffe-45f5-8b3f-29b0cec9d25a,conjuntos-enumeraveis,,conjuntos-enumeraveis,conjuntos-enumeraveis,conjuntos-enumeraveis,1,1,1,1,1,1,1,1,1,conjuntos-enumeraveis,decide,bloco-01-sessao-2026-03-04::apresentacao::conjuntos-enumeraveis
TCC,cru,aula-02-conjuntos-enumeraveis-e-nao-enumeraveis-argumento-da-diagonalizacao-de-cantor,0,unidade-01-conjuntos-enumeraveis-e-funcoes-recursivas,18a1092a-9a22-4d54-b02b-59414b171496,argumento-diagonal-de-cantor-e-conjuntos-incontaveis,conjuntos-enumeraveis,conjuntos-enumeraveis,conjuntos-enumeraveis,conjuntos-enumeraveis,1,1,1,0,0,0,1,1,1,conjuntos-enumeraveis,decide,bloco-02-sessao-2026-03-06::conjuntos enumeraveis e nao enumeraveis::conjuntos-enumeraveis
TCC,cru,aula-03-funcoes-recursivas-primitivas-e-composicao-de-funcoes,0,unidade-01-conjuntos-enumeraveis-e-funcoes-recursivas,e4678122-f30f-4385-bbed-3a682d728920,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,1,1,1,1,1,1,1,1,1,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,decide,bloco-03-sessao-2026-03-11::funcoes recursivas primitivas::funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais || bloco-03-sessao-2026-03-13::funcoes recursivas parciais::funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais || bloco-03-sessao-2026-03-18::minimizacao de funcoes recursivas parciais aula::funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais
TCC,cru,aula-04-funcoes-computaveis-funcoes-recursivas-parciais-pdf,0,unidade-01-conjuntos-enumeraveis-e-funcoes-recursivas,e4678122-f30f-4385-bbed-3a682d728920,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,1,1,1,1,1,1,1,1,1,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,decide,bloco-03-sessao-2026-03-11::funcoes recursivas primitivas::funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais || bloco-03-sessao-2026-03-13::funcoes recursivas parciais::funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais || bloco-03-sessao-2026-03-18::minimizacao de funcoes recursivas parciais aula::funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais
TCC,cru,aula-05-minimizacao-de-funcoes-recursivas-parciais,0,unidade-01-conjuntos-enumeraveis-e-funcoes-recursivas,e4678122-f30f-4385-bbed-3a682d728920,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,1,1,1,1,1,1,1,1,1,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,decide,bloco-03-sessao-2026-03-11::funcoes recursivas primitivas::funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais || bloco-03-sessao-2026-03-13::funcoes recursivas parciais::funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais || bloco-03-sessao-2026-03-18::minimizacao de funcoes recursivas parciais aula::funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais
TCC,cru,aula-06-revisao-alfabeto-cadeia-linguagem-hierarquia-de-chomsky-lemas-e-propriedades-de-automatos,0,unidade-02-turing-computabilidade,ee594a67-ac2f-480c-ae87-9f4bdcdb5f52,,,maquinas-de-turing,maquinas-de-turing,maquinas-de-turing,0,0,0,0,0,0,1,1,1,maquinas-de-turing,decide,bloco-05-sessao-2026-03-25::revisao alfabeto cadeia linguagem hierarquia de chomsky lemas e propriedades de automatos ::maquinas-de-turing
TCC,cru,t1-enunciado,0,unidade-01-conjuntos-enumeraveis-e-funcoes-recursivas,d186cb31-790d-442f-9af0-df306a4dd8e4,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,conjuntos-enumeraveis;argumento-diagonal-de-cantor-e-conjuntos-incontaveis,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,funcoes-recursivas-primitivas-e-funcoes-recursivas-parciais,1,1,1,1,1,1,1,1,1,,nenhum,
